name,unit_price,category
Product 8361,740.96,Books
Product 8362,649.52,Garden
Product 8363,554.60,Clothing
Product 8364,995.92,Electronics
Product 8365,902.31,Beauty
Product 8366,687.06,Tools
Product 8367,290.65,Clothing
Product 8368,54.69,Toys
Product 8369,862.62,Toys
Product 8370,296.89,Beauty
Product 8371,236.59,Home
Product 8372,448.60,Electronics
Product 8373,725.21,Tools
Product 8374,210.61,Sports
Product 8375,605.52,Garden
Product 8376,242.18,Electronics
Product 8377,669.72,Food
Product 8378,635.24,Toys
Product 8379,944.27,Clothing
Product 8380,897.11,Toys
Product 8381,976.99,Books
Product 8382,264.11,Toys
Product 8383,209.77,Food
Product 8384,458.54,Garden
Product 8385,302.07,Toys
Product 8386,658.42,Garden
Product 8387,779.61,Clothing
Product 8388,7.32,Garden
Product 8389,994.04,Food
Product 8390,695.37,Home
Product 8391,588.86,Food
Product 8392,32.24,Clothing
Product 8393,153.52,Sports
Product 8394,47.27,Electronics
Product 8395,368.93,Beauty
Product 8396,599.98,Beauty
Product 8397,731.57,Tools
Product 8398,903.30,Beauty
Product 8399,339.03,Electronics
Product 8400,646.50,Tools
Product 8401,756.76,Tools
Product 8402,876.24,Garden
Product 8403,258.47,Electronics
Product 8404,951.53,Beauty
Product 8405,980.12,Tools
Product 8406,511.43,Sports
Product 8407,55.94,Clothing
Product 8408,921.45,Beauty
Product 8409,460.24,Garden
Product 8410,529.22,Food
Product 8411,291.67,Clothing
Product 8412,72.22,Tools
Product 8413,773.71,Sports
Product 8414,124.25,Clothing
Product 8415,205.42,Electronics
Product 8416,286.94,Food
Product 8417,578.90,Sports
Product 8418,96.16,Food
Product 8419,621.80,Sports
Product 8420,531.45,Toys
Product 8421,161.42,Garden
Product 8422,140.74,Beauty
Product 8423,414.10,Toys
Product 8424,917.57,Tools
Product 8425,794.90,Electronics
Product 8426,524.62,Food
Product 8427,387.29,Sports
Product 8428,529.09,Toys
Product 8429,930.56,Garden
Product 8430,530.23,Beauty
Product 8431,145.85,Sports
Product 8432,750.11,Electronics
Product 8433,960.64,Sports
Product 8434,674.66,Food
Product 8435,292.63,Toys
Product 8436,637.62,Sports
Product 8437,941.53,Books
Product 8438,988.86,Beauty
Product 8439,260.35,Food
Product 8440,994.34,Garden
Product 8441,319.31,Electronics
Product 8442,470.68,Clothing
Product 8443,589.60,Food
Product 8444,193.60,Toys
Product 8445,259.34,Toys
Product 8446,426.00,Books
Product 8447,115.39,Garden
Product 8448,116.34,Food
Product 8449,554.21,Sports
Product 8450,809.74,Home
Product 8451,305.73,Books
Product 8452,131.53,Food
Product 8453,664.81,Books
Product 8454,178.42,Toys
Product 8455,104.32,Tools
Product 8456,379.40,Food
Product 8457,763.07,Sports
Product 8458,849.10,Garden
Product 8459,499.77,Electronics
Product 8460,173.80,Electronics
Product 8461,424.29,Tools
Product 8462,230.20,Garden
Product 8463,259.49,Home
Product 8464,747.76,Home
Product 8465,87.83,Tools
Product 8466,394.04,Electronics
Product 8467,713.07,Beauty
Product 8468,50.00,Garden
Product 8469,944.74,Books
Product 8470,854.38,Food
Product 8471,588.34,Tools
Product 8472,286.30,Clothing
Product 8473,821.01,Food
Product 8474,305.30,Food
Product 8475,725.42,Food
Product 8476,36.62,Sports
Product 8477,620.64,Home
Product 8478,298.72,Beauty
Product 8479,88.03,Sports
Product 8480,706.64,Toys
Product 8481,231.25,Books
Product 8482,28.92,Tools
Product 8483,352.99,Beauty
Product 8484,770.08,Garden
Product 8485,684.69,Beauty
Product 8486,140.23,Home
Product 8487,435.91,Tools
Product 8488,427.40,Electronics
Product 8489,440.53,Sports
Product 8490,37.46,Home
Product 8491,121.77,Tools
Product 8492,35.50,Toys
Product 8493,613.27,Food
Product 8494,760.61,Home
Product 8495,436.28,Garden
Product 8496,662.16,Toys
Product 8497,88.10,Clothing
Product 8498,883.21,Electronics
Product 8499,599.51,Garden
Product 8500,13.90,Toys
Product 8501,608.84,Tools
Product 8502,176.74,Tools
Product 8503,203.13,Clothing
Product 8504,606.04,Electronics
Product 8505,9.55,Clothing
Product 8506,870.26,Books
Product 8507,456.45,Food
Product 8508,882.79,Beauty
Product 8509,250.84,Tools
Product 8510,562.61,Garden
Product 8511,483.67,Home
Product 8512,818.38,Home
Product 8513,89.21,Home
Product 8514,933.43,Tools
Product 8515,194.76,Beauty
Product 8516,284.57,Food
Product 8517,763.36,Home
Product 8518,881.59,Electronics
Product 8519,136.07,Home
Product 8520,606.98,Toys
Product 8521,182.57,Tools
Product 8522,11.52,Home
Product 8523,263.44,Home
Product 8524,967.26,Garden
Product 8525,774.91,Electronics
Product 8526,397.17,Garden
Product 8527,174.35,Tools
Product 8528,348.13,Home
Product 8529,517.83,Beauty
Product 8530,33.88,Garden
Product 8531,429.93,Tools
Product 8532,767.57,Electronics
Product 8533,495.03,Garden
Product 8534,898.40,Clothing
Product 8535,533.61,Home
Product 8536,352.75,Beauty
Product 8537,468.20,Sports
Product 8538,819.30,Tools
Product 8539,112.55,Electronics
Product 8540,849.04,Beauty
Product 8541,133.22,Garden
Product 8542,197.34,Garden
Product 8543,499.21,Garden
Product 8544,444.81,Home
Product 8545,819.51,Books
Product 8546,756.60,Books
Product 8547,636.12,Food
Product 8548,697.72,Toys
Product 8549,791.19,Sports
Product 8550,813.14,Sports
Product 8551,209.95,Food
Product 8552,924.01,Books
Product 8553,120.37,Clothing
Product 8554,292.29,Electronics
Product 8555,664.31,Sports
Product 8556,263.85,Food
Product 8557,958.00,Electronics
Product 8558,791.29,Beauty
Product 8559,189.44,Beauty
Product 8560,53.53,Electronics
Product 8561,632.88,Clothing
Product 8562,281.31,Electronics
Product 8563,75.74,Toys
Product 8564,691.20,Food
Product 8565,410.13,Garden
Product 8566,628.74,Garden
Product 8567,784.45,Sports
Product 8568,344.49,Garden
Product 8569,105.09,Electronics
Product 8570,526.96,Food
Product 8571,852.94,Toys
Product 8572,414.73,Garden
Product 8573,897.85,Home
Product 8574,461.94,Clothing
Product 8575,192.51,Beauty
Product 8576,102.06,Toys
Product 8577,619.41,Toys
Product 8578,847.99,Tools
Product 8579,870.93,Tools
Product 8580,336.77,Clothing
Product 8581,331.79,Food
Product 8582,126.88,Electronics
Product 8583,62.45,Home
Product 8584,563.95,Books
Product 8585,837.43,Toys
Product 8586,32.21,Food
Product 8587,489.45,Toys
Product 8588,396.97,Clothing
Product 8589,463.81,Tools
Product 8590,985.14,Clothing
Product 8591,176.10,Food
Product 8592,631.92,Toys
Product 8593,470.83,Books
Product 8594,306.13,Home
Product 8595,191.08,Clothing
Product 8596,580.57,Toys
Product 8597,713.19,Beauty
Product 8598,790.39,Electronics
Product 8599,663.74,Electronics
Product 8600,330.24,Clothing
Product 8601,706.41,Electronics
Product 8602,552.91,Sports
Product 8603,139.35,Clothing
Product 8604,216.99,Home
Product 8605,337.63,Electronics
Product 8606,753.18,Books
Product 8607,757.37,Tools
Product 8608,482.55,Home
Product 8609,6.51,Sports
Product 8610,289.22,Clothing
Product 8611,845.45,Home
Product 8612,35.34,Garden
Product 8613,401.39,Toys
Product 8614,906.07,Clothing
Product 8615,218.42,Toys
Product 8616,480.80,Sports
Product 8617,535.71,Clothing
Product 8618,703.34,Books
Product 8619,392.13,Garden
Product 8620,885.93,Toys
Product 8621,636.18,Food
Product 8622,65.08,Toys
Product 8623,371.02,Beauty
Product 8624,594.15,Food
Product 8625,246.34,Electronics
Product 8626,881.72,Garden
Product 8627,570.78,Sports
Product 8628,284.57,Beauty
Product 8629,108.72,Home
Product 8630,472.74,Toys
Product 8631,448.76,Beauty
Product 8632,425.58,Food
Product 8633,284.10,Garden
Product 8634,313.94,Home
Product 8635,864.66,Garden
Product 8636,326.67,Beauty
Product 8637,297.79,Sports
Product 8638,876.85,Electronics
Product 8639,256.43,Home
Product 8640,282.85,Electronics
Product 8641,847.98,Home
Product 8642,167.51,Garden
Product 8643,375.40,Electronics
Product 8644,294.53,Food
Product 8645,137.74,Clothing
Product 8646,473.34,Tools
Product 8647,477.80,Clothing
Product 8648,676.45,Garden
Product 8649,290.74,Tools
Product 8650,277.49,Books
Product 8651,426.35,Toys
Product 8652,662.33,Food
Product 8653,192.79,Garden
Product 8654,466.75,Books
Product 8655,781.30,Food
Product 8656,190.82,Garden
Product 8657,118.41,Sports
Product 8658,18.11,Clothing
Product 8659,732.18,Clothing
Product 8660,574.74,Beauty
Product 8661,545.06,Sports
Product 8662,278.50,Clothing
Product 8663,387.01,Tools
Product 8664,175.40,Toys
Product 8665,892.50,Sports
Product 8666,128.77,Home
Product 8667,966.71,Food
Product 8668,18.41,Electronics
Product 8669,717.95,Home
Product 8670,254.77,Electronics
Product 8671,500.69,Tools
Product 8672,242.18,Tools
Product 8673,749.23,Food
Product 8674,955.48,Clothing
Product 8675,55.68,Garden
Product 8676,298.77,Toys
Product 8677,513.94,Clothing
Product 8678,380.99,Garden
Product 8679,484.70,Home
Product 8680,721.66,Books
Product 8681,975.53,Tools
Product 8682,578.71,Tools
Product 8683,298.80,Home
Product 8684,15.42,Sports
Product 8685,975.74,Tools
Product 8686,548.16,Tools
Product 8687,788.99,Tools
Product 8688,119.37,Clothing
Product 8689,742.04,Food
Product 8690,652.88,Books
Product 8691,419.48,Clothing
Product 8692,794.33,Sports
Product 8693,941.79,Toys
Product 8694,410.20,Electronics
Product 8695,828.62,Electronics
Product 8696,86.64,Electronics
Product 8697,200.61,Toys
Product 8698,418.94,Garden
Product 8699,115.23,Toys
Product 8700,939.32,Tools
Product 8701,57.69,Beauty
Product 8702,222.34,Food
Product 8703,537.64,Electronics
Product 8704,284.04,Beauty
Product 8705,992.36,Garden
Product 8706,478.92,Clothing
Product 8707,102.62,Beauty
Product 8708,100.48,Toys
Product 8709,581.69,Beauty
Product 8710,288.93,Books
Product 8711,269.19,Toys
Product 8712,756.79,Sports
Product 8713,742.07,Sports
Product 8714,317.42,Toys
Product 8715,885.67,Clothing
Product 8716,831.46,Books
Product 8717,848.63,Books
Product 8718,683.42,Electronics
Product 8719,131.56,Beauty
Product 8720,803.82,Garden
Product 8721,481.59,Tools
Product 8722,599.47,Books
Product 8723,590.64,Books
Product 8724,115.93,Tools
Product 8725,626.35,Tools
Product 8726,500.96,Electronics
Product 8727,99.79,Beauty
Product 8728,924.56,Clothing
Product 8729,93.87,Beauty
Product 8730,785.95,Sports
Product 8731,763.02,Home
Product 8732,796.07,Food
Product 8733,690.56,Beauty
Product 8734,385.32,Toys
Product 8735,788.23,Beauty
Product 8736,102.04,Home
Product 8737,755.66,Tools
Product 8738,26.44,Electronics
Product 8739,427.18,Toys
Product 8740,222.23,Sports
Product 8741,967.31,Garden
Product 8742,688.33,Garden
Product 8743,9.26,Tools
Product 8744,470.40,Food
Product 8745,704.61,Clothing
Product 8746,680.27,Books
Product 8747,792.76,Sports
Product 8748,209.44,Beauty
Product 8749,743.86,Home
Product 8750,814.37,Toys
Product 8751,341.05,Beauty
Product 8752,307.02,Clothing
Product 8753,689.66,Clothing
Product 8754,259.44,Sports
Product 8755,34.27,Sports
Product 8756,791.61,Electronics
Product 8757,871.02,Books
Product 8758,61.36,Sports
Product 8759,695.11,Tools
Product 8760,553.16,Books
Product 8761,527.82,Clothing
Product 8762,268.41,Tools
Product 8763,635.45,Garden
Product 8764,614.54,Books
Product 8765,157.02,Electronics
Product 8766,772.04,Sports
Product 8767,279.27,Beauty
Product 8768,111.32,Tools
Product 8769,450.28,Electronics
Product 8770,306.40,Tools
Product 8771,586.57,Food
Product 8772,237.91,Electronics
Product 8773,385.11,Home
Product 8774,436.83,Food
Product 8775,260.35,Food
Product 8776,472.98,Books
Product 8777,493.15,Beauty
Product 8778,706.86,Home
Product 8779,986.51,Beauty
Product 8780,521.01,Garden
Product 8781,633.13,Home
Product 8782,195.19,Clothing
Product 8783,126.09,Toys
Product 8784,433.04,Tools
Product 8785,163.19,Books
Product 8786,703.54,Clothing
Product 8787,793.69,Home
Product 8788,158.57,Toys
Product 8789,246.18,Garden
Product 8790,274.71,Garden
Product 8791,430.74,Garden
Product 8792,318.56,Books
Product 8793,273.68,Books
Product 8794,135.79,Garden
Product 8795,976.00,Books
Product 8796,813.00,Clothing
Product 8797,538.38,Home
Product 8798,303.96,Home
Product 8799,992.10,Electronics
Product 8800,261.59,Food
Product 8801,139.38,Tools
Product 8802,604.35,Books
Product 8803,742.93,Home
Product 8804,345.86,Tools
Product 8805,650.74,Clothing
Product 8806,453.32,Tools
Product 8807,834.28,Food
Product 8808,388.21,Toys
Product 8809,214.80,Tools
Product 8810,54.71,Tools
Product 8811,912.56,Books
Product 8812,813.47,Home
Product 8813,362.31,Sports
Product 8814,479.83,Beauty
Product 8815,457.24,Toys
Product 8816,585.46,Clothing
Product 8817,790.98,Beauty
Product 8818,617.79,Food
Product 8819,755.99,Beauty
Product 8820,794.36,Home
Product 8821,942.61,Electronics
Product 8822,236.07,Tools
Product 8823,645.03,Electronics
Product 8824,978.61,Tools
Product 8825,721.54,Food
Product 8826,716.38,Food
Product 8827,235.28,Beauty
Product 8828,177.26,Books
Product 8829,69.64,Beauty
Product 8830,335.15,Tools
Product 8831,74.40,Books
Product 8832,143.08,Home
Product 8833,588.06,Clothing
Product 8834,304.40,Sports
Product 8835,258.52,Clothing
Product 8836,873.75,Sports
Product 8837,140.49,Food
Product 8838,582.55,Tools
Product 8839,874.87,Food
Product 8840,222.55,Clothing
Product 8841,384.01,Sports
Product 8842,228.21,Electronics
Product 8843,743.22,Home
Product 8844,921.81,Clothing
Product 8845,286.31,Garden
Product 8846,49.16,Home
Product 8847,746.45,Food
Product 8848,387.99,Beauty
Product 8849,950.45,Electronics
Product 8850,499.53,Electronics
Product 8851,40.16,Toys
Product 8852,82.58,Toys
Product 8853,494.43,Food
Product 8854,269.63,Electronics
Product 8855,353.99,Electronics
Product 8856,202.01,Sports
Product 8857,545.32,Books
Product 8858,891.13,Beauty
Product 8859,313.72,Beauty
Product 8860,219.92,Toys
Product 8861,594.96,Books
Product 8862,951.14,Electronics
Product 8863,707.04,Beauty
Product 8864,651.35,Books
Product 8865,499.39,Electronics
Product 8866,879.64,Books
Product 8867,379.90,Beauty
Product 8868,506.66,Beauty
Product 8869,810.73,Garden
Product 8870,28.70,Home
Product 8871,397.00,Home
Product 8872,509.27,Books
Product 8873,929.18,Home
Product 8874,838.35,Books
Product 8875,735.11,Home
Product 8876,761.40,Garden
Product 8877,307.21,Toys
Product 8878,816.94,Clothing
Product 8879,827.48,Sports
Product 8880,969.85,Beauty
Product 8881,421.90,Tools
Product 8882,219.04,Tools
Product 8883,910.92,Garden
Product 8884,491.94,Food
Product 8885,479.98,Tools
Product 8886,445.71,Beauty
Product 8887,621.63,Toys
Product 8888,461.04,Sports
Product 8889,862.61,Home
Product 8890,351.96,Home
Product 8891,847.32,Tools
Product 8892,656.34,Books
Product 8893,51.15,Beauty
Product 8894,705.45,Books
Product 8895,751.78,Food
Product 8896,862.75,Sports
Product 8897,403.05,Sports
Product 8898,651.29,Books
Product 8899,590.83,Tools
Product 8900,100.16,Home
Product 8901,370.64,Food
Product 8902,443.62,Books
Product 8903,464.27,Sports
Product 8904,59.90,Beauty
Product 8905,674.33,Toys
Product 8906,748.05,Tools
Product 8907,920.46,Electronics
Product 8908,363.84,Home
Product 8909,84.73,Food
Product 8910,741.66,Sports
Product 8911,566.31,Sports
Product 8912,778.11,Books
Product 8913,333.98,Clothing
Product 8914,862.51,Tools
Product 8915,270.08,Food
Product 8916,680.44,Beauty
Product 8917,955.78,Clothing
Product 8918,143.40,Toys
Product 8919,368.83,Electronics
Product 8920,760.15,Toys
Product 8921,268.70,Home
Product 8922,504.14,Clothing
Product 8923,157.15,Beauty
Product 8924,236.46,Books
Product 8925,792.87,Tools
Product 8926,253.55,Beauty
Product 8927,366.92,Food
Product 8928,551.18,Books
Product 8929,632.89,Electronics
Product 8930,860.65,Beauty
Product 8931,293.33,Toys
Product 8932,172.39,Electronics
Product 8933,76.08,Sports
Product 8934,288.88,Tools
Product 8935,301.94,Tools
Product 8936,391.62,Sports
Product 8937,641.44,Sports
Product 8938,81.94,Electronics
Product 8939,532.04,Home
Product 8940,889.92,Garden
Product 8941,838.22,Home
Product 8942,239.94,Toys
Product 8943,203.83,Tools
Product 8944,706.85,Food
Product 8945,940.40,Clothing
Product 8946,217.90,Toys
Product 8947,234.43,Tools
Product 8948,207.31,Electronics
Product 8949,810.73,Tools
Product 8950,207.43,Sports
Product 8951,599.00,Home
Product 8952,420.28,Books
Product 8953,616.21,Electronics
Product 8954,57.74,Electronics
Product 8955,665.53,Home
Product 8956,354.37,Clothing
Product 8957,396.67,Electronics
Product 8958,330.83,Tools
Product 8959,427.07,Clothing
Product 8960,640.95,Electronics
Product 8961,101.98,Electronics
Product 8962,572.49,Garden
Product 8963,682.19,Electronics
Product 8964,856.41,Books
Product 8965,942.97,Toys
Product 8966,63.82,Beauty
Product 8967,517.45,Garden
Product 8968,849.07,Sports
Product 8969,612.25,Tools
Product 8970,292.14,Tools
Product 8971,209.26,Garden
Product 8972,525.67,Garden
Product 8973,637.33,Clothing
Product 8974,739.89,Clothing
Product 8975,56.13,Beauty
Product 8976,653.56,Toys
Product 8977,586.43,Garden
Product 8978,187.52,Beauty
Product 8979,168.47,Sports
Product 8980,363.82,Beauty
Product 8981,306.59,Garden
Product 8982,229.97,Books
Product 8983,554.82,Books
Product 8984,320.20,Home
Product 8985,175.37,Home
Product 8986,111.31,Garden
Product 8987,155.74,Toys
Product 8988,266.73,Clothing
Product 8989,235.51,Toys
Product 8990,689.28,Beauty
Product 8991,112.61,Food
Product 8992,695.86,Electronics
Product 8993,436.66,Garden
Product 8994,174.31,Books
Product 8995,505.96,Beauty
Product 8996,97.87,Clothing
Product 8997,720.41,Toys
Product 8998,728.04,Beauty
Product 8999,845.06,Garden
Product 9000,595.38,Beauty
Product 9001,524.82,Toys
Product 9002,222.19,Books
Product 9003,485.41,Electronics
Product 9004,565.38,Home
Product 9005,297.90,Tools
Product 9006,974.17,Beauty
Product 9007,621.16,Garden
Product 9008,81.85,Books
Product 9009,955.98,Home
Product 9010,19.60,Electronics
Product 9011,291.65,Garden
Product 9012,619.88,Toys
Product 9013,289.18,Beauty
Product 9014,573.76,Food
Product 9015,736.07,Toys
Product 9016,247.96,Clothing
Product 9017,694.56,Home
Product 9018,576.46,Toys
Product 9019,62.27,Beauty
Product 9020,277.73,Beauty
Product 9021,700.57,Books
Product 9022,110.71,Tools
Product 9023,887.64,Food
Product 9024,197.32,Sports
Product 9025,880.15,Sports
Product 9026,371.27,Books
Product 9027,341.12,Beauty
Product 9028,6.21,Home
Product 9029,178.76,Food
Product 9030,301.17,Electronics
Product 9031,887.18,Toys
Product 9032,696.34,Clothing
Product 9033,455.02,Sports
Product 9034,408.71,Electronics
Product 9035,141.92,Sports
Product 9036,767.40,Electronics
Product 9037,519.51,Home
Product 9038,139.34,Electronics
Product 9039,523.69,Garden
Product 9040,521.21,Tools
Product 9041,625.08,Beauty
